[boot.Main.main]Launch.ID:1584667457604
[data.Config.reload]Reload over.
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip_
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=20
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip__
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip___
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip____
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.updateEleLayer]Update Elements Layer.
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test0
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test1
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test2
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test3
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test4
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test5
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip_
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip__
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip__
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip___
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip____
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.updateEleLayer]Update Elements Layer.
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test0
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test1
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test2
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test3
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test4
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test5
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip_
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip__
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip__
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip___
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip____
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.updateEleLayer]Update Elements Layer.
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test0
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test1
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test2
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test3
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test4
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:test5
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip_
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip__
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip__
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip___
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip____
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[data.Config.set]Set mwd.isMax=false
[data.Config.set]Set mwd.width=1000
[data.Config.set]Set mwd.height=648
[data.Config.set]Set mwd.x=401
[data.Config.set]Set mwd.y=393
[data.Config.set]Set editingPnl.color=0.18
[data.Config.set]Set toolPnl.color=0.25
[data.Config.set]Set trackOper.color=0.25
[data.Config.set]Set trackOper.x=485
[data.Config.set]Set trackOper.y=148
[data.Config.set]Set toolPnl.x=481
[data.Config.set]Set toolPnl.y=63
[data.Config.set]Set infoBar.color=0.25
[data.Config.set]Set trackLocationAdd=-125
[data.Config.set]Set eleHeight=25
[guiMgr.MainWd.windowClosing]Closing...
